ID,SalePrice
2421,140195.1554
2422,109962.0686
2423,107084.881
2424,159999.6846
2425,232955.9684
2426,151806.6309
2427,110478.5701
2428,195552.6759
2429,103596.7451
2430,140849.8146
2431,106183.2613
2432,134366.0148
2433,135600.585
2434,131684.0691
2435,148365.4392
2436,100658.0898
2437,99086.03947
2438,107741.2943
2439,114344.2699
2440,131269.327
2441,107256.457
2442,102452.4816
2443,139131.9912
2444,133090.7172
2445,63846.20173
2446,117756.5983
2447,209560.7264
2448,140435.4485
2449,109771.0277
2450,167757.0448
2451,118321.2672
2452,218640.8753
2453,83714.84744
2454,128879.0887
2455,145788.4746
2456,133556.3053
2457,122155.2701
2458,122387.5312
2459,96304.8855
2460,152320.183
2461,118545.4531
2462,128298.0829
2463,133597.3271
2464,180824.0371
2465,140070.0535
2466,103031.9158
2467,166649.0551
2468,87885.55351
2469,87612.02239
2470,205469.4578
2471,222053.7407
2472,177908.5141
2473,95128.19045
2474,74057.36117
2475,246702.5515
2476,97828.31378
2477,94260.59785
2478,166065.1865
2479,98994.14328
2480,127130.9332
2481,125074.3213
2482,118450.5521
2483,97198.28671
2484,138586.8616
2485,122196.7007
2486,142641.9926
2487,219747.5809
2488,182045.6205
2489,161865.3048
2490,147443.0166
2491,85592.52634
2492,192492.3896
2493,151815.4637
2494,160143.685
2495,90882.18163
2496,243236.936
2497,158945.1598
2498,96254.39994
2499,74302.86167
2500,113027.0282
2501,131214.5758
2502,145871.8579
2503,81300.53951
2504,184234.7539
2505,233056.5621
2506,262599.7308
2507,280229.2053
2508,262736.756
2509,231426.8516
2510,236154.1341
2511,198362.6476
2512,211299.9688
2513,241658.2944
2514,275393.2601
2515,136813.2548
2516,180243.0495
2517,140755.3837
2518,149833.6499
2519,221153.5546
2520,231386.3876
2521,200106.1186
2522,238023.2708
2523,115074.5303
2524,130883.0286
2525,136650.7428
2526,122571.096
2527,105606.2213
2528,112276.5217
2529,129145.6421
2530,115563.814
2531,254739.9976
2532,232245.6131
2533,218607.7536
2534,249187.0215
2535,286928.8239
2536,253749.9038
2537,254135.5491
2538,191432.4106
2539,207714.9945
2540,178287.033
2541,197700.0987
2542,153764.6701
2543,128381.5227
2544,101624.9787
2545,141989.2951
2546,155944.2051
2547,161135.6579
2548,160106.3324
2549,162109.9935
2550,642611.6925
2551,143807.3591
2552,122375.3894
2553,56695.28164
2554,83420.67245
2555,127131.5534
2556,77472.36528
2557,100542.7368
2558,161926.249
2559,113632.6716
2560,164087.6442
2561,157144.6916
2562,135516.212
2563,140002.8571
2564,197904.8839
2565,149722.5053
2566,121425.1669
2567,101257.6552
2568,186011.1128
2569,195049.921
2570,130411.9969
2571,156838.689
2572,188947.8795
2573,238777.127
2574,284802.9887
2575,135721.1922
2576,123196.6762
2577,165467.4284
2578,88981.06432
2579,25977.707
2580,96870.476
2581,123475.0446
2582,130365.029
2583,267245.8343
2584,182743.2679
2585,188598.8261
2586,235606.1498
2587,221373.3449
2588,141494.9384
2589,162430.5423
2590,226509.3723
2591,270360.2283
2592,220091.2536
2593,245822.0734
2594,194332.2347
2595,222092.6243
2596,322121.7607
2597,193981.6146
2598,267745.9079
2599,316232.0878
2600,191024.8066
2601,153875.8204
2602,55778.24935
2603,71079.20322
2604,60461.95918
2605,56254.1096
2606,151092.9796
2607,228211.194
2608,216390.5125
2609,169805.0841
2610,97808.03945
2611,134341.5919
2612,163429.752
2613,135855.2431
2614,114899.6547
2615,172062.7997
2616,175850.4146
2617,194852.3443
2618,236271.6854
2619,237781.9801
2620,197425.7736
2621,183161.7605
2622,194662.8167
2623,240670.1927
2624,291126.8391
2625,261277.38
2626,185132.3159
2627,183132.1803
2628,380251.8573
2629,383508.9255
2630,315027.945
2631,388988.8752
2632,344520.4945
2633,282015.1009
2634,346956.6199
2635,172168.9718
2636,209031.3149
2637,195753.0888
2638,257334.3539
2639,211906.5937
2640,172086.5201
2641,80369.91123
2642,184826.3429
2643,126045.4199
2644,129489.9342
2645,118490.2812
2646,115004.5767
2647,126617.155
2648,148012.813
2649,149282.6251
2650,149163.4864
2651,139421.153
2652,343701.8151
2653,259960.6911
2654,233741.0537
2655,347947.0711
2656,305001.2031
2657,310946.9074
2658,285804.1719
2659,277843.8239
2660,302342.0127
2661,319268.7582
2662,331483.6408
2663,287404.4508
2664,263714.2828
2665,323954.78
2666,279951.3979
2667,181533.4521
2668,197654.8417
2669,178325.1254
2670,277939.621
2671,199682.4332
2672,204505.3496
2673,212609.189
2674,225362.5292
2675,175387.0686
2676,203312.9209
2677,212559.6707
2678,254665.184
2679,275467.0746
2680,284128.9007
2681,363990.3851
2682,306797.7987
2683,416035.0649
2684,303384.0285
2685,319611.9533
2686,255916.7913
2687,289241.3567
2688,231223.4397
2689,212350.8627
2690,360119.915
2691,185160.0532
2692,132837.519
2693,204404.7287
2694,139375.2832
2695,215853.5847
2696,201548.9187
2697,191838.5441
2698,216520.7729
2699,176856.4784
2700,151665.1855
2701,157420.8322
2702,120317.7912
2703,155842.8381
2704,157483.5597
2705,103667.9725
2706,102204.8424
2707,135706.8849
2708,113245.0318
2709,98431.27642
2710,117231.1635
2711,296495.1789
2712,349645.1893
2713,175979.0766
2714,151675.8911
2715,168955.7533
2716,145905.8484
2717,189990.1167
2718,223895.2552
2719,147842.6013
2720,221475.4242
2721,136036.8169
2722,172194.4738
2723,176606.1789
2724,112883.0765
2725,129647.0054
2726,129092.7649
2727,174839.6472
2728,183914.1378
2729,130976.4567
2730,143853.245
2731,135428.4001
2732,119169.9273
2733,175731.6374
2734,166043.4413
2735,137742.2611
2736,144884.9331
2737,113666.4218
2738,127971.2226
2739,162328.636
2740,157107.2183
2741,128747.9262
2742,184247.0934
2743,150958.5371
2744,165064.9763
2745,163081.1744
2746,129181.6183
2747,179324.5859
2748,113547.9502
2749,135029.1479
2750,113957.4052
2751,132202.2275
2752,232161.8971
2753,165430.284
2754,228922.8697
2755,135752.1383
2756,66230.94249
2757,47249.12101
2758,77431.91346
2759,160831.9433
2760,106424.5425
2761,148945.9283
2762,147421.3032
2763,230838.098
2764,192143.4879
2765,297544.1104
2766,112572.1735
2767,53143.74482
2768,102054.9635
2769,121594.224
2770,171897.2802
2771,98182.16998
2772,85205.29135
2773,146291.1716
2774,150075.5655
2775,116562.0284
2776,153872.6498
2777,160912.3025
2778,139954.5527
2779,90337.157
2780,112962.6571
2781,93506.57719
2782,81006.66136
2783,81911.64839
2784,96658.70502
2785,116546.4466
2786,42015.02046
2787,121535.389
2788,44955.03477
2789,186780.5935
2790,93021.10683
2791,104734.0253
2792,33311.27686
2793,182975.0534
2794,67718.17887
2795,117012.1117
2796,83592.51931
2797,208098.9995
2798,121198.3784
2799,113619.7378
2800,60376.72731
2801,113302.3223
2802,135114.4435
2803,163916.0098
2804,146151.14
2805,108192.5749
2806,74424.56862
2807,177033.4589
2808,153154.346
2809,123039.1656
2810,129339.0571
2811,174835.2172
2812,173485.4159
2813,143911.7777
2814,146428.0938
2815,95314.81546
2816,239279.9981
2817,148109.4442
2818,124115.5568
2819,195892.9976
2820,126058.0068
2821,109468.4964
2822,200585.1512
2823,288969.44
2824,157695.431
2825,174715.3637
2826,129549.5492
2827,128432.7005
2828,240003.2506
2829,224930.4433
2830,226495.3719
2831,200997.039
2832,238038.2478
2833,276673.3008
2834,217902.0973
2835,224183.7062
2836,212838.2863
2837,182637.7123
2838,135933.9011
2839,182605.4016
2840,206189.6898
2841,209791.3062
2842,232558.2179
2843,156146.9942
2844,178780.0299
2845,111350.868
2846,217543.7985
2847,212697.629
2848,243834.9926
2849,205322.2983
2850,294074.3723
2851,227968.2413
2852,249814.1378
2853,234123.1802
2854,158467.4256
2855,218166.0836
2856,204236.4086
2857,195775.743
2858,214510.4972
2859,117184.8776
2860,122735.3418
2861,143368.4864
2862,220261.1555
2863,136395.6951
2864,247335.047
2865,144891.5311
2866,185474.1553
2867,70335.83702
2868,124623.287
2869,103637.7922
2870,133097.923
2871,75399.06115
2872,3878.96116
2873,90262.95219
2874,138444.2996
2875,118274.6939
2876,189359.367
2877,132640.4721
2878,153678.3543
2879,128478.962
2880,88812.72265
2881,138628.3434
2882,158070.0948
2883,188095.4904
2884,204406.9146
2885,172040.5682
2886,226894.3845
2887,117480.6082
2888,138633.2489
2889,35972.23595
2890,59089.31893
2891,147369.7124
2892,35186.52932
2893,70295.5159
2894,37141.39054
2895,284073.4913
2896,257560.4104
2897,203194.6758
2898,165054.0541
2899,224858.0758
2900,171614.7364
2901,225095.9447
2902,200031.4355
2903,305516.2338
2904,325293.3694
2905,50866.36427
2906,242151.6454
2907,97522.94753
2908,122483.6369
2909,146190.3934
2910,52007.27655
2911,55769.95701
2912,160652.1238
2913,60627.49154
2914,46486.30272
2915,55378.69856
2916,64461.51331
2917,175464.4654
2918,99171.04489
2919,251077.8499
