ID,SalePrice
2349,174929.2822
2350,281883.7391
2351,241309.018
2352,256294.8017
2353,249670.8209
2354,140936.9219
2355,155921.5418
2356,162128.2938
2357,213952.8407
2358,194789.0279
2359,137981.0552
2360,126531.5901
2361,143558.8445
2362,282322.8681
2363,145640.3368
2364,195653.4213
2365,230867.6802
2366,195358.9186
2367,221159.4159
2368,200770.6742
2369,210554.3722
2370,176330.0112
2371,150062.6161
2372,191485.8401
2373,280929.7465
2374,310550.4597
2375,234450.1643
2376,303823.202
2377,324634.6516
2378,154961.2141
2379,240173.7325
2380,149823.8391
2381,179799.0835
2382,235122.2124
2383,226897.2764
2384,258897.2083
2385,174688.8636
2386,147455.0205
2387,131478.5776
2388,101061.8007
2389,124477.9634
2390,148387.6657
2391,135781.7032
2392,101742.2148
2393,185189.0059
2394,131781.161
2395,211864.6864
2396,161676.7626
2397,222220.7667
2398,126478.5443
2399,29659.49612
2400,33370.42967
2401,121585.2711
2402,151533.2122
2403,135886.1774
2404,139850.9015
2405,168827.6341
2406,154330.5152
2407,125464.9578
2408,153146.7945
2409,119960.8208
2410,197092.382
2411,117540.8666
2412,155693.503
2413,121560.6451
2414,140012.4297
2415,129238.5518
2416,132458.1721
2417,129797.4813
2418,125214.285
2419,108962.0012
2420,121663.6769
2421,129525.6644
2422,112042.6566
2423,109886.6875
2424,163642.4885
2425,240915.8383
2426,151533.964
2427,111170.5881
2428,203069.5124
2429,105347.0731
2430,142563.2244
2431,107859.1862
2432,136520.9267
2433,142322.5609
2434,133049.9744
2435,153251.1745
2436,100979.2429
2437,103252.0934
2438,110653.4273
2439,113833.3802
2440,132932.9583
2441,104610.2207
2442,101111.6599
2443,133076.2285
2444,128699.6981
2445,65974.84569
2446,109755.6492
2447,216266.234
2448,148676.5761
2449,108328.3654
2450,163232.7823
2451,120927.5157
2452,218399.2159
2453,84988.76776
2454,130253.7036
2455,149282.2163
2456,136283.1183
2457,125547.6962
2458,123539.2225
2459,97466.03886
2460,150939.9835
2461,119747.1392
2462,130632.792
2463,126665.0661
2464,186312.1487
2465,141008.5681
2466,101538.0827
2467,163498.5669
2468,88061.07146
2469,87613.28669
2470,205334.7522
2471,230345.3494
2472,184059.6674
2473,90490.16748
2474,72707.18143
2475,243008.8409
2476,95578.56397
2477,93282.77299
2478,166433.7737
2479,95386.93957
2480,131815.2575
2481,130072.3799
2482,116480.2555
2483,98810.00399
2484,138049.1024
2485,127973.612
2486,147901.4268
2487,216866.0316
2488,182942.3279
2489,161459.6007
2490,154667.1294
2491,80169.69531
2492,197936.0126
2493,152152.142
2494,161512.584
2495,90148.96381
2496,239861.5483
2497,161501.4179
2498,103606.5456
2499,76203.74072
2500,119053.949
2501,132363.3418
2502,149078.2027
2503,82693.4132
2504,179005.2929
2505,232647.9648
2506,264452.2054
2507,280287.8439
2508,264922.5351
2509,229921.7746
2510,242901.4159
2511,199391.1605
2512,212998.1287
2513,244987.2483
2514,273632.1474
2515,145690.2775
2516,179634.3557
2517,146863.7023
2518,150898.0989
2519,226153.0524
2520,234705.0284
2521,200706.2859
2522,239095.3572
2523,109042.4836
2524,126223.9916
2525,136875.3277
2526,128166.3765
2527,112739.9628
2528,109332.6115
2529,129429.9881
2530,118927.6633
2531,259869.8656
2532,235986.4338
2533,220218.9105
2534,252122.7976
2535,291096.3356
2536,259698.3874
2537,252953.8064
2538,193181.1837
2539,209778.6758
2540,177868.9315
2541,198832.5127
2542,150559.4748
2543,131676.0665
2544,103136.316
2545,142353.487
2546,155999.7547
2547,160875.4108
2548,161921.996
2549,161016.1159
2550,636181.7626
2551,143353.1098
2552,131218.9507
2553,59100.88861
2554,89735.57786
2555,128097.5979
2556,83394.50636
2557,97856.77658
2558,167059.4246
2559,117194.0947
2560,168433.637
2561,157085.1138
2562,136097.9592
2563,142714.6916
2564,190855.7006
2565,139987.8658
2566,118605.7156
2567,96983.621
2568,198747.1047
2569,201270.9429
2570,130265.8175
2571,162259.0033
2572,189426.973
2573,241989.6847
2574,279557.6265
2575,140436.7854
2576,131685.2705
2577,159604.9452
2578,85249.89896
2579,22768.7883
2580,102628.3438
2581,123964.6909
2582,130704.7661
2583,270306.1481
2584,183660.6769
2585,181931.912
2586,238205.6806
2587,219932.7413
2588,147892.524
2589,160342.851
2590,227810.6913
2591,259533.14
2592,219377.7017
2593,247728.7777
2594,198781.1898
2595,220661.8252
2596,317621.2138
2597,197170.71
2598,269163.1627
2599,320539.0021
2600,150530.0106
2601,153626.5945
2602,57791.87832
2603,73810.12787
2604,64883.65817
2605,59954.17317
2606,153027.0702
2607,230444.7906
2608,219850.7199
2609,168950.6892
2610,104156.7669
2611,136536.7402
2612,160491.162
2613,137396.3208
2614,119663.6059
2615,170593.2017
2616,180017.5137
2617,193649.5849
2618,232790.2386
2619,236970.9066
2620,195694.2659
2621,182688.8088
2622,195237.6041
2623,245224.0583
2624,293195.6128
2625,265454.0078
2626,185415.1727
2627,183431.4514
2628,380455.2482
2629,387188.3406
2630,315045.4374
2631,389090.923
2632,342146.9826
2633,284773.183
2634,344368.8496
2635,171983.0583
2636,208573.5883
2637,194972.6993
2638,260050.9277
2639,211611.7418
2640,169008.9002
2641,86785.32357
2642,187625.5965
2643,124090.2171
2644,128547.8614
2645,122004.1524
2646,118314.5126
2647,130348.9002
2648,149190.1983
2649,155823.7955
2650,157466.4908
2651,139603.8082
2652,346805.8003
2653,260567.8998
2654,233386.7605
2655,354409.7453
2656,299883.9717
2657,312839.5146
2658,288402.7552
2659,275561.9603
2660,302463.0301
2661,320415.1669
2662,328659.5601
2663,283968.8397
2664,268290.9034
2665,327723.6437
2666,284873.8232
2667,180848.322
2668,197553.5142
2669,175382.444
2670,273460.9762
2671,198906.3971
2672,204916.5051
2673,209824.0494
2674,223797.7168
2675,175725.6772
2676,203915.8054
2677,212824.344
2678,251425.3648
2679,277268.0146
2680,282671.3125
2681,363311.1631
2682,306647.7287
2683,428392.6244
2684,301281.6219
2685,318234.8753
2686,266014.1259
2687,294446.1012
2688,232650.722
2689,215569.648
2690,358374.5822
2691,189835.2199
2692,138530.8891
2693,207273.0512
2694,146147.8544
2695,216267.9604
2696,200704.95
2697,197115.4595
2698,212923.995
2699,177766.4225
2700,151079.8756
2701,157879.7724
2702,121958.9359
2703,156896.8919
2704,159335.0345
2705,107237.2839
2706,105247.1413
2707,132384.209
2708,116280.8323
2709,103528.8898
2710,123610.6116
2711,278529.5813
2712,353427.9027
2713,179290.6465
2714,151911.0392
2715,165856.2026
2716,145448.5229
2717,194616.6328
2718,227115.128
2719,143195.1433
2720,221188.7884
2721,133732.7974
2722,174022.1345
2723,175124.7222
2724,115597.1397
2725,131816.8533
2726,139840.558
2727,180687.025
2728,182518.1505
2729,130875.4134
2730,145304.7996
2731,136243.8574
2732,120684.1904
2733,174951.758
2734,169548.7566
2735,138653.8634
2736,144787.2478
2737,115467.0944
2738,127311.0298
2739,158940.5071
2740,150402.6115
2741,131503.5014
2742,180752.2895
2743,151538.7511
2744,171710.0109
2745,165363.1795
2746,130300.1022
2747,170916.1214
2748,115076.2685
2749,140298.1069
2750,118330.7412
2751,132937.616
2752,225722.3339
2753,181043.1923
2754,232841.1319
2755,137565.2406
2756,70785.80085
2757,49158.6347
2758,78270.07665
2759,162998.6368
2760,109642.7838
2761,153086.4041
2762,146728.1409
2763,227509.1839
2764,187814.9524
2765,296448.7054
2766,125053.1705
2767,47235.03022
2768,108607.724
2769,124657.6297
2770,170984.8307
2771,103896.4519
2772,87650.61933
2773,149097.5467
2774,153060.1364
2775,116511.3866
2776,150228.3458
2777,161303.1655
2778,140572.2194
2779,91534.89795
2780,116074.3526
2781,93812.45706
2782,89549.8584
2783,84145.68908
2784,95385.43401
2785,115933.8718
2786,40226.34501
2787,125321.1405
2788,44930.23167
2789,182883.3178
2790,103016.2764
2791,101879.3553
2792,36594.19964
2793,186013.2575
2794,68258.14889
2795,118147.3147
2796,84123.99922
2797,210752.3163
2798,115553.662
2799,118124.5906
2800,63309.1292
2801,117675.9181
2802,137152.6017
2803,162942.5816
2804,139301.4115
2805,109665.8979
2806,72900.45432
2807,183103.0036
2808,154368.5331
2809,126895.2049
2810,130854.2344
2811,172368.71
2812,178738.4915
2813,148066.9807
2814,150713.735
2815,101071.2725
2816,246395.0295
2817,154666.5668
2818,123822.1772
2819,203653.5618
2820,122414.3141
2821,111606.1689
2822,194735.433
2823,300758.7791
2824,165687.3664
2825,173316.3798
2826,134268.4525
2827,130528.9859
2828,239713.0353
2829,223282.7712
2830,222931.4802
2831,206375.9307
2832,238589.7051
2833,272823.855
2834,222193.8641
2835,228459.7527
2836,216186.695
2837,181978.7109
2838,131824.936
2839,182551.3812
2840,207064.6992
2841,211013.9298
2842,235969.4412
2843,160902.5097
2844,177744.0584
2845,114702.5542
2846,222034.6535
2847,216198.4554
2848,241804.5988
2849,207285.4598
2850,290398.6218
2851,229919.8248
2852,243610.8708
2853,237209.7428
2854,157155.2195
2855,220514.5138
2856,207084.1715
2857,198905.0963
2858,215633.9689
2859,115804.0729
2860,131044.1393
2861,147487.5537
2862,226422.1862
2863,144089.2668
2864,248238.505
2865,145044.6848
2866,186113.7569
2867,71726.68948
2868,125298.8689
2869,105910.6363
2870,136585.6283
2871,80902.03026
2872,2761.264115
2873,88696.5344
2874,139537.4719
2875,124025.5585
2876,196362.1388
2877,133817.9889
2878,158803.7995
2879,129183.2584
2880,90383.38909
2881,146345.3114
2882,163327.0295
2883,184865.405
2884,195568.513
2885,164727.9831
2886,235083.454
2887,117493.0828
2888,140793.7427
2889,39455.64004
2890,60530.08454
2891,153274.6839
2892,36795.84362
2893,76399.99284
2894,39473.12943
2895,286612.8966
2896,262845.1264
2897,208036.2224
2898,170898.2518
2899,225970.0595
2900,166245.2132
2901,225625.2837
2902,199319.5873
2903,302751.4908
2904,321071.5583
2905,45852.19614
2906,230596.2049
2907,102414.6362
2908,124841.5071
2909,148307.3707
2910,57058.69113
2911,58635.55012
2912,167344.9293
2913,63852.33908
2914,52124.82655
2915,60997.63795
2916,68272.47954
2917,171237.7792
2918,106554.2794
2919,246723.391
